name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
XMUXI 3.5mm Male To XLR Female Balanced Cable 1/8 Inch TRS To XLR Stereo Audio Microphone Cable Mic Cord (3 Meter/9.8 Feet),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51N5sinDAbL._AC_UL320_.jpg,https://www.amazon.in/XMUXI-Female-Balanced-Stereo-Microphone/dp/B0BJVKTRW4/ref=sr_1_6932?qid=1679133488&s=musical-instruments&sr=1-6932,5.0,1,"₹1,299","₹2,999"
G.S. MUSICAL AND ARTS Fiber Stick (Use for Dhol & Tasha) (100pc Multicolored),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/611pAaLR6UL._AC_UL320_.jpg,https://www.amazon.in/MUSICAL-Fiber-Stick-Tasha-Multicolored/dp/B0BJ64Z1NY/ref=sr_1_6933?qid=1679133488&s=musical-instruments&sr=1-6933,Get,Only 1 left in stock.,₹359,₹999
"SleepyHug Acoustic foam Panels for Room Audio Corrections and sound enhancement (Bass Trap Diffuser Column, Pack of 4)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71sP+Zw3RZL._AC_UL320_.jpg,https://www.amazon.in/SleepyHug-Acoustic-Panels-Corrections-enhancement/dp/B0BC91CRHZ/ref=sr_1_6934?qid=1679133488&s=musical-instruments&sr=1-6934,,,"₹1,549","₹3,999"
SG MUSICAL - Mart G Scale Indian Bamboo Flute (43cm) | flute flute for kids flute for beginner scale flute bansuri,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31WAQ-qHzzL._AC_UL320_.jpg,https://www.amazon.in/SG-MUSICAL-Indian-beginner-bansuri/dp/B091Z3DTW9/ref=sr_1_6935?qid=1679133488&s=musical-instruments&sr=1-6935,3.7,23,₹190,₹499
"SIKO REEDS Egg Shakers, Combo of 2 Random colour","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71BUd-CIBNL._AC_UL320_.jpg,https://www.amazon.in/SIKO-REEDS-Shakers-Random-colour/dp/B08B3Y4V2D/ref=sr_1_6936?qid=1679133488&s=musical-instruments&sr=1-6936,3.8,28,₹204,₹299
Antigo Genuine Leather Guitar Strap/Belt with Leather Pick Holder for Acoustic/Electric/Folk/Bass/Mandolin/Heavy Guitars |...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81YBuhj-kNL._AC_UL320_.jpg,https://www.amazon.in/Antigo-Leather-Adjustable-Electric-Acoustic/dp/B084DNZFV1/ref=sr_1_6937?qid=1679133488&s=musical-instruments&sr=1-6937,4.5,17,₹998,"₹3,399"
Solid State Logic SSL2+ USB Audio Interface,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61sd0ozuWfL._AC_UL320_.jpg,https://www.amazon.in/Solid-State-Logic-Audio-Interface/dp/B083XQP94N/ref=sr_1_6938?qid=1679133488&s=musical-instruments&sr=1-6938,4.5,35,"₹32,242","₹35,500"
Sinha Hand Ghungroo 25 (One Side) Special,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71brl-b8hcL._AC_UL320_.jpg,https://www.amazon.in/Sinha-Hand-Ghungroo-Side-Special/dp/B0838J9GL3/ref=sr_1_6939?qid=1679133488&s=musical-instruments&sr=1-6939,3.8,3,₹499,₹950
FLAWISH 10 Holes Harmonica Mouth Organ Holder Spring Bar Clamp Neck Brace Accessory,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51gTbSvaefL._AC_UL320_.jpg,https://www.amazon.in/FLAWISH-Harmonica-Holder-Spring-Accessory/dp/B07MV4VBS6/ref=sr_1_6940?qid=1679133488&s=musical-instruments&sr=1-6940,,,"₹1,628","₹3,310"
Jim Dunlop Flow Standard Grip 2.0 mm Guitar Picks (549P2.0),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81-Zv9QiySL._AC_UL320_.jpg,https://www.amazon.in/Dunlop-Standard-Grip-2-0mm-Guitar-549P2-0/dp/B079X4C7MM/ref=sr_1_6941?qid=1679133488&s=musical-instruments&sr=1-6941,4.7,"2,311","₹1,784","₹4,100"
Generic Wool Piano Key Cover Keyboard Cover Red,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/517MeGUsk3L._AC_UL320_.jpg,https://www.amazon.in/Generic-Wool-Piano-Cover-Keyboard/dp/B019H1GH2M/ref=sr_1_6942?qid=1679133488&s=musical-instruments&sr=1-6942,3.6,21,₹480,₹699
"KKadence Guitar Wall Mount, Metal Guitar Hanger, Black Guitar Holder Stand For Bass Electric Acoustic Guitar Ukulele NK19","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/21MjXHyVybL._AC_UL320_.jpg,https://www.amazon.in/Kadence-Guitar-Stand-Mountable-guitar/dp/B019690ED8/ref=sr_1_6940?qid=1679133489&s=musical-instruments&sr=1-6940,4.2,9,₹349,₹399
"Jim Dunlop 6130S Fretwire, White","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81-dh0RV0LL._AC_UL320_.jpg,https://www.amazon.in/Jim-Dunlop-6130S-Fretwire-White/dp/B00O3GHPXC/ref=sr_1_6941?qid=1679133489&s=musical-instruments&sr=1-6941,4.6,43,"₹1,664","₹1,840"
Roland SP-404SX Linear Wave Sampler,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71espKlen9L._AC_UL320_.jpg,https://www.amazon.in/Roland-SP-404SX-Linear-Wave-Sampler/dp/B002NJR7FW/ref=sr_1_6942?qid=1679133489&s=musical-instruments&sr=1-6942,4.8,589,,"₹59,999"
Gemini TT-4000 Professional Turntable - High Torque - Direct Drive - USB - Manual - (33/45/78 Speeds) (Black),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71pA3G0ZH9L._AC_UL320_.jpg,https://www.amazon.in/Gemini-TT-4000-Professional-Torque-Turntable/dp/B08MMW3HMB/ref=sr_1_6943?qid=1679133489&s=musical-instruments&sr=1-6943,2.6,27,,"₹31,700"
"Piano Tuning Kit,YZNlife Professional 16 pcs Piano Tuner Kit Tools Including Tune Hammer Lever Felt, Mutes, Fork","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81i5eL34ULL._AC_UL320_.jpg,https://www.amazon.in/Tuning-YZNlife-Professional-Including-Hammer/dp/B07THWXC8X/ref=sr_1_6944?qid=1679133489&s=musical-instruments&sr=1-6944,4.7,291,,"₹8,221.47"
AKG C414 XLS Reference Studio Microphone,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/7103aS315JL._AC_UL320_.jpg,https://www.amazon.in/AKG-C414-XLS-Reference-Microphone/dp/B019H852B2/ref=sr_1_6945?qid=1679133489&s=musical-instruments&sr=1-6945,5.0,1,"₹83,999","₹94,999"
Indian Musical Instrument - Hand Taal khartal kartal Indian Musical Instrument professional jhika (Pack of 2) - SG Musical...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31LWIQC4VWL._AC_UL320_.jpg,https://www.amazon.in/Indian-Musical-Instrument-khartal-professional/dp/B0BP8BP7QP/ref=sr_1_6946?qid=1679133489&s=musical-instruments&sr=1-6946,,,₹399,₹899
HEALLILY 5pcs Guitar Strap Lock Button Anti-Slip Locks Pin for Acoustic Electric Bass Strap,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61FzXw9EBnL._AC_UL320_.jpg,https://www.amazon.in/HEALLILY-Guitar-Anti-Slip-Acoustic-Electric/dp/B0BN7GF8LT/ref=sr_1_6947?qid=1679133489&s=musical-instruments&sr=1-6947,,,₹665.08,"₹1,601.98"
TECHBLAZE Professional Suspension Boom Scissor Arm Stand with Dual Layered 360 Degree Flexible Pop Screen Filter & Externa...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51cIwwByuaL._AC_UL320_.jpg,https://www.amazon.in/TECHBLAZE-Professional-Suspension-Condenser-Recording/dp/B09LS38W7Y/ref=sr_1_6948?qid=1679133489&s=musical-instruments&sr=1-6948,5.0,1,₹797,₹999
4/4 Violin Fretboard Sticker Fiddle Chart Finger Marker Student Learning Aid,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51RgRpNyEBL._AC_UL320_.jpg,https://www.amazon.in/Violin-Fretboard-Sticker-Student-Learning/dp/B095X2GQZS/ref=sr_1_6949?qid=1679133489&s=musical-instruments&sr=1-6949,,,₹513,₹923
REFULGIX WS-858 Rechargeable Wireless Karaoke Inbuilt Speaker with Audio Recording and Bluetooth Microphone (Assorted),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71exIanpTiL._AC_UL320_.jpg,https://www.amazon.in/Refulgix-Rechargeable-Wireless-recording-Bluetooth-Microphone/dp/B08YXNJ6TP/ref=sr_1_6950?qid=1679133489&s=musical-instruments&sr=1-6950,3.3,80,₹699,₹999
SYNCO G1 A2 2-Person Digital Wireless Microphone System (2.4 GHz),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/718-29Ea2OL._AC_UL320_.jpg,https://www.amazon.in/2-Person-Digital-Wireless-Microphone-System/dp/B08HZ8M83S/ref=sr_1_6951?qid=1679133489&s=musical-instruments&sr=1-6951,4.2,373,"₹13,999","₹18,995"
Mustang Guitar Straps,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61oLaRnj5tL._AC_UL320_.jpg,https://www.amazon.in/MUSTANG-Straps-3-Mustang-Guitar/dp/B07FN1MW78/ref=sr_1_6955?qid=1679133489&s=musical-instruments&sr=1-6955,4.0,34,₹298,₹399
Glitzy Guitar Strap,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71bLlOUC5PL._AC_UL320_.jpg,https://www.amazon.in/Glitzy-GTSGGU0001-Guitar-Strap/dp/B078J62CB3/ref=sr_1_6956?qid=1679133489&s=musical-instruments&sr=1-6956,4.0,1,₹200,₹399
Arav Enterprise Excellent Tabla Tuning Hammer with heavy metal,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31gHMtcSnUL._AC_UL320_.jpg,https://www.amazon.in/Excellent-Tabla-Tuning-Hammer-heavy/dp/B078BFCBSX/ref=sr_1_6957?qid=1679133489&s=musical-instruments&sr=1-6957,4.0,18,₹299,₹599
"Cordoba Guitars C1M 3/4 Acoustic Nylon String Guitar, 3/4 size","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61cEwYdKxDL._AC_UL320_.jpg,https://www.amazon.in/Cordoba-Guitars-C1M-Acoustic-String/dp/B01MV23YM3/ref=sr_1_6958?qid=1679133489&s=musical-instruments&sr=1-6958,4.3,79,"₹14,699","₹18,370"
MX 3 Pin Mic Connector XLR Female Panel Mounting Made of Pure Copper Nickel Plated XLR Pin for High Conductivity and Ultr...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61CyRPhL0AL._AC_UL320_.jpg,https://www.amazon.in/CONNECTOR-FEMALE-MOUNTING-NEUTRIK-MX-1890/dp/B016QDY3PM/ref=sr_1_6959?qid=1679133489&s=musical-instruments&sr=1-6959,1.0,1,₹210,"₹1,913"
Rode Microphone CLIP1 Cable Management Clip - Pack of 3,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/216HbnWyCGL._AC_UL320_.jpg,https://www.amazon.in/Rode-Clip-1-Cable-Management-Clip/dp/B006MBNU4E/ref=sr_1_6960?qid=1679133489&s=musical-instruments&sr=1-6960,,,,"₹2,140"
Fender 880CL 80/20 Dura-Tone Coated Acoustic Strings,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51RdDcny3eL._AC_UL320_.jpg,https://www.amazon.in/Fender-Dura-Tone-Coated-Acoustic-Strings/dp/B003B01KV4/ref=sr_1_6961?qid=1679133489&s=musical-instruments&sr=1-6961,4.4,225,"₹1,034","₹1,080"
Hawk SXFG010 Gold Series XLR Male to Female Microphone Cable With Cable Tie - 3 Meter (Blue Color),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61cDQd3-C8L._AC_UL320_.jpg,https://www.amazon.in/Hawk-SXFG010-Female-Microphone-Cable/dp/B0BJVQYXWH/ref=sr_1_6962?qid=1679133489&s=musical-instruments&sr=1-6962,5.0,1,₹699,₹870
Hontral S4 String Decor Guitar Children's Musical Instrument Educational Toy Small Guitar for Beginners Kids Child - 23Inch,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61MXJxrDYhL._AC_UL320_.jpg,https://www.amazon.in/Hontral-Childrens-Instrument-Educational-Beginners/dp/B0BD8Y1H78/ref=sr_1_6963?qid=1679133489&s=musical-instruments&sr=1-6963,1.0,2,₹899,"₹1,999"
ERH India (Pack of 2 Pc) Mic Clamp Holder Mike for Clip Holder Musical Instrument Studio Table Adjustable Wireless Handheld,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41jgwVkS4IL._AC_UL320_.jpg,https://www.amazon.in/India-Mic-Clamp-Instrument-Adjustable/dp/B0B8ZVTNGS/ref=sr_1_6964?qid=1679133489&s=musical-instruments&sr=1-6964,,,₹203,₹399
"Tansen D Sharp Medium Professional Flute,16 inches with Free Carry Bag","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71vCMql+5OS._AC_UL320_.jpg,https://www.amazon.in/Tansen-Sharp-Medium-Professional-inches/dp/B09F63XC7W/ref=sr_1_6965?qid=1679133489&s=musical-instruments&sr=1-6965,4.4,6,₹449,"₹2,500"
Zoom TPS-5 Tripod Stand,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31kM5crgqsL._AC_UL320_.jpg,https://www.amazon.in/Zoom-TPS-5-Tripod-Stand/dp/B08SC9C4LD/ref=sr_1_6966?qid=1679133489&s=musical-instruments&sr=1-6966,Get,Only 1 left in stock.,"₹2,126","₹2,720"
Star Musical and Handicraft - Djembe 11 Inch Musical Instrument African Djembe Percussion Hand Drums Tribal Dholki African...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41jV4MLzAzL._AC_UL320_.jpg,https://www.amazon.in/Star-Musical-Handicraft-11-Instrument/dp/B08GHNV1GC/ref=sr_1_6964?qid=1679133491&s=musical-instruments&sr=1-6964,4.6,16,"₹3,300","₹8,499"
"Yamaha APX600 BL Thin Body Acoustic-Electric Guitar, Black","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71ajBmx4TIL._AC_UL320_.jpg,https://www.amazon.in/Yamaha-APX600-BL-Acoustic-Electric-Guitar/dp/B078WXWNBT/ref=sr_1_6965?qid=1679133491&s=musical-instruments&sr=1-6965,4.7,706,,"₹27,900"
AHUJA Goose Neck Mic AGN-500,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/211cfFj2JAL._AC_UL320_.jpg,https://www.amazon.in/Ahuja-Goose-Neck-Mic-AGN-500/dp/B075FXQDH2/ref=sr_1_6966?qid=1679133491&s=musical-instruments&sr=1-6966,4.2,29,"₹3,070","₹3,684"
Dayton Audio EMM-6 Electret Measurement Microphone,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61ryyHLz62L._AC_UL320_.jpg,https://www.amazon.in/Audio-EMM-6-Electret-Measurement-Microphone/dp/B002KI8X40/ref=sr_1_6967?qid=1679133491&s=musical-instruments&sr=1-6967,4.5,246,"₹11,424","₹20,807"
"Professional Wood Craft Guitar Wall Hanger, Guitar Wall Mount Guitar Holder Ukulele Hanger Bracket Wood Hanging Holder for...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61CdchOaUYL._AC_UL320_.jpg,https://www.amazon.in/Professional-Ukulele-Bracket-Acoustic-Mandolin/dp/B0B39BFMFW/ref=sr_1_6968?qid=1679133491&s=musical-instruments&sr=1-6968,2.5,2,₹399,₹999
"YGM Acoustic Foams™ Soundproofing Corner Bass Trap, 24""x12""x12"" - Wedge Design (Set of 4)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/615rCmSQHdL._AC_UL320_.jpg,https://www.amazon.in/YGM-Acoustic-FoamsTM-Soundproofing-Corner/dp/B09KVKV9K5/ref=sr_1_6969?qid=1679133491&s=musical-instruments&sr=1-6969,5.0,1,"₹4,136","₹11,500"
KAXTANG 9999 New Series Metal DJ Remix Abstract Version with Better Sound Quality 160 WATT 3055 with Heavy Heat Sink Doubl...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71kK4u4OpZL._AC_UL320_.jpg,https://www.amazon.in/KAXTANG-Abstract-Version-Quality-Amplifier/dp/B09JN63VZN/ref=sr_1_6970?qid=1679133491&s=musical-instruments&sr=1-6970,5.0,1,"₹2,350","₹5,479"
"Baritone Heavy Padded Electric Guitar Bag For Epiphone Les Paul SL 6 Strings Electric Guitar (Bag, Blue)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/712qOAPJKaL._AC_UL320_.jpg,https://www.amazon.in/Baritone-Electric-Guitar-Bag-Epiphone/dp/B08Y5BZZMY/ref=sr_1_6971?qid=1679133491&s=musical-instruments&sr=1-6971,4.5,5,₹999,"₹1,299"
6.3 Mm Mono Male To Mic Female 3 Pin XLR 10 METER MICROPHONE CABLE (Multicolor),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/51suM5Zk5PL._AC_UL320_.jpg,https://www.amazon.in/Mono-Female-METER-MICROPHONE-CABLE/dp/B08L13GWMV/ref=sr_1_6972?qid=1679133491&s=musical-instruments&sr=1-6972,3.7,8,₹265,₹599
KKmoon-1 Mini Wireless Clip-on FM Microphone Lavalier Mic System Voice Amplifier w/Transmitter Receiver 6.5mm Out for Teac...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/619jFCLEA3L._AC_UL320_.jpg,https://www.amazon.in/KKmoon-1-Microphone-Amplifier-Transmitter-Conference/dp/B08HPTTNL6/ref=sr_1_6973?qid=1679133491&s=musical-instruments&sr=1-6973,2.7,16,"₹1,779","₹2,271"
MODERN IN Microphone Stand | Extendable 2 Step Table Desktop Microphone Stand Holder Mic Clip| Studio Sound Recording | Mi...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31ybTmWO5nL._AC_UL320_.jpg,https://www.amazon.in/MODERN-Microphone-Extendable-Desktop-Recording/dp/B089G7676Y/ref=sr_1_6974?qid=1679133491&s=musical-instruments&sr=1-6974,3.5,128,₹399,"₹1,299"
"SPECTRUM 6Pcs/Set Acoustic Guitar Strings SP-110, 85/15 Bronze Guitar String Colorful Ball-End (0.011-0.050 Light Gauge)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/7139-RL80BL._AC_UL320_.jpg,https://www.amazon.in/Spectrum-Guitar-String-SP-110/dp/B07B2WW68L/ref=sr_1_6975?qid=1679133491&s=musical-instruments&sr=1-6975,,,₹399,₹499
Miraj musical Deluxe Sitar Fiberglass Case,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/31EmqV3XvKL._AC_UL320_.jpg,https://www.amazon.in/Miraj-musical-S222-Deluxe-fiberglass/dp/B0742BBPHT/ref=sr_1_6979?qid=1679133491&s=musical-instruments&sr=1-6979,5.0,5,"₹7,900","₹15,900"
Guitar Belt + Guitar 10 Picks (Taal Pack),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/21AmVeCMn1L._AC_UL320_.jpg,https://www.amazon.in/Guitar-Belt-Picks-Taal-Pack/dp/B01ILWRD9E/ref=sr_1_6980?qid=1679133491&s=musical-instruments&sr=1-6980,,,₹125,₹300
Behringer HPX6000 DJ Headphones (Black),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/615X06wD-YL._AC_UL320_.jpg,https://www.amazon.in/Behringer-HPX6000-DJ-Headphones-Black/dp/B00CSKL388/ref=sr_1_6981?qid=1679133491&s=musical-instruments&sr=1-6981,4.2,258,"₹6,399","₹10,561"
Shure RPW118 Dynamic Replacement Element for Beta 58A Microphone Transmitters,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81a2PkzrfVL._AC_UL320_.jpg,https://www.amazon.in/Shure-RPW118-Replacement-Microphone-Transmitters/dp/B00167ZKOC/ref=sr_1_6982?qid=1679133491&s=musical-instruments&sr=1-6982,4.7,60,"₹18,050","₹25,600"
StarR Musicals Plastic Hand Khartal #Panja #Triple #Khartal,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41pRD101TdL._AC_UL320_.jpg,https://www.amazon.in/StarR-Musicals-Plastic-Khartal-Triple/dp/B0BXT5F5MB/ref=sr_1_6983?qid=1679133491&s=musical-instruments&sr=1-6983,,,₹165,₹230
"Audio Array AI-03 Audio Interface StreamingConsole with Bluetooth | 32bit Effective DSP | 3 Mics, 3 Phones, 1 Computer All...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41zvBzvC16L._AC_UL320_.jpg,https://www.amazon.in/Audio-Array-AI-03-Interface-Bluetooth/dp/B0BPM2T7BQ/ref=sr_1_6984?qid=1679133491&s=musical-instruments&sr=1-6984,5.0,1,"₹5,499","₹10,999"
Ananya Lifestyle Bass Drum Patch Drumhead Protector for Percussion Instrument Parts Pet White (78005716AL),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41J0sHopaBL._AC_UL320_.jpg,https://www.amazon.in/Lifestyle-Protector-Percussion-Instrument-78005716AL/dp/B0B61N4BGY/ref=sr_1_6985?qid=1679133491&s=musical-instruments&sr=1-6985,,,₹506,"₹1,518"
"Smars 2.4GHz 2 in 1 K8 Wireless Microphone, Digital Mini Portable Recording Clip Mic with Receiver for All Type-C Lightnin...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71Ub58NI8bL._AC_UL320_.jpg,https://www.amazon.in/K8-Wireless-Microphone-Recording-Lightning/dp/B0B42RJ64P/ref=sr_1_6986?qid=1679133491&s=musical-instruments&sr=1-6986,3.4,5,₹799,"₹1,699"
Xtreme Acoustics Cardioid Condenser Gooseneck Saxophone Clip-on Instrument Pick Up Microphone XAWSAX01,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61cLaoqFYqL._AC_UL320_.jpg,https://www.amazon.in/Xtreme-Acoustics-Instrument-Microphone-XAWSAX01/dp/B0B39DGWYJ/ref=sr_1_6987?qid=1679133491&s=musical-instruments&sr=1-6987,Get,FREE Delivery by Amazon,"₹5,299","₹7,920"
