name,author,genres,price
Civil Engineering Through Objective Type Questions 3Ed (Revised And Enlarged) (Pb 2019),Gupta S. P.,"Sciences, Technology & Medicine",250.0
MTG CBSE 10 Years Chapterwise Topicwise Solved Papers Class 10 Science - CBSE Champion For Exam 2023 (Strictly Updated As Per,MTG Editorial Board,"Sciences, Technology & Medicine",250.0
General Practice Guide,Dr Amritesh Kumar,"Sciences, Technology & Medicine",360.0
MTG 35 Years NEET Previous Year Solved Question Papers with NEET Chapterwise Topicwise Solutions - Physics For NEET Exam 2023,MTG Editorial Board,"Sciences, Technology & Medicine",199.0
WHAT IF? (REISSUE),Randall Munroe,"Sciences, Technology & Medicine",750.0
Inderbir Singh’s Textbook of Human Histology,Inderbir Singh,"Sciences, Technology & Medicine",330.0
"India & World Map ( Both Political & Physical ) with Constitution of India , Indian History , Indian Economy & Geographical T",Hivex Publication,"Sciences, Technology & Medicine",125.0
"Vedic Mathematics Made Easy, 2nd Edition",Dhaval Bathia,"Sciences, Technology & Medicine",820.0
"Oswal - Gurukul Science Most Likely CBSE Question Bank for Class 10 Exam 2023 - Chapterwise & Categorywise, New Paper Pattern",Oswal - Gurukul,"Sciences, Technology & Medicine",695.0
Four Thousand Weeks: Embrace your limits. Change your life. Make your four thousand weeks count.,Oliver Burkeman,"Sciences, Technology & Medicine",740.0
Understanding Physics JEE Main and Advanced Mechanics Volume 2,by DC Pandey (Author),"Sciences, Technology & Medicine",599.0
MTG CBSE 10 Years Chapterwise Topicwise Solved Papers Class 10 Mathematics Standard - CBSE Champion For Exam 2023 (Strictly U,MTG Editorial Board,"Sciences, Technology & Medicine",599.0
"The Myth of Normal (Lead Title): Trauma, Illness & Healing in a Toxic Culture",Daniel Mate,"Sciences, Technology & Medicine",275.0
MATHEMATICS EXEMPLAR CLASS X,NCERT,"Sciences, Technology & Medicine",499.0
The Heart of Work: How To Unlock Your True Potential Using The Power of Insight,SV Nathan,"Sciences, Technology & Medicine",1238.0
Prisoners of Geography,Tim Marshall,"Sciences, Technology & Medicine",615.0
Higher Engineering Mathematics,B. S. Grewal,"Sciences, Technology & Medicine",239.0
Chikitsa Guide For General Medical Practitioners,Kailash Banjara,"Sciences, Technology & Medicine",199.0
The Art of Statistics: Learning from Data (Pelican Books),David Spiegelhalter,"Sciences, Technology & Medicine",299.0
Behave: The bestselling exploration of why humans behave as they do,Robert M Sapolsky,"Sciences, Technology & Medicine",520.0
Revised 2022 Fifth Edition - Biochemistry Simplified. Textbook of Biochemistry by Prasad Manjeshwar,Prasad Manjeshwar,"Sciences, Technology & Medicine",150.0
"Physics Galaxy 2020-21 : Thermodynamics, Oscillations  & Waves - Vol. 2: Thermodynamics, Oscillations & Waves",Ashish Arora,"Sciences, Technology & Medicine",225.0
Lifespan : Why We Age – and Why We Don’t Have To: Why We Age – and Why We Don’t Have To,David A. Sinclair,"Sciences, Technology & Medicine",299.0
CSIR NET - Life Sciences Fundamentals and Practice Part 1 & Part 2,Pranav Kumar,"Sciences, Technology & Medicine",820.0
Indistractable: How to Control Your Attention and Choose Your Life,Nir Eyal,"Sciences, Technology & Medicine",500.0
Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Sciences, Technology & Medicine",7200.0
The Selfish Gene - 4th Edition | Popular Science Trade Book,Richard Dawkins,"Sciences, Technology & Medicine",680.0
The Song of the Cell: An Exploration of Medicine and the New Human,Siddhartha Mukherjee,"Sciences, Technology & Medicine",200.0
HIGHER ALGEBRA,Hall,"Sciences, Technology & Medicine",695.0
Guyton & Hall Textbook of Medical Physiology: Third South Asia Edition,Vaz,"Sciences, Technology & Medicine",299.0
THE TRUTH PILL: The Myth of Drug Regulation in India,Dinesh Singh Thakur,"Sciences, Technology & Medicine",599.0
Essentials of Medical Pharmacology,K. D. Tripathi,"Sciences, Technology & Medicine",249.0
Surely you're Joking Mr Feynman: Adventures of a Curious Character,Richard P Feynman,"Sciences, Technology & Medicine",580.0
"Tomorrow, and Tomorrow, and Tomorrow: **AS SEEN ON BBC TWO’S BETWEEN THE COVERS**",Gabrielle Zevin,"Sciences, Technology & Medicine",250.0
Everything the Light Touches: A Novel,Hardcover,"Sciences, Technology & Medicine",350.0
PLANE TRIGONOMETRY Part-1,S L Loney,"Sciences, Technology & Medicine",299.0
And How Do You Feel About That?: Breakdowns and Breakthroughs in the Therapy Room,Aruna Gopakumar,"Sciences, Technology & Medicine",139.0
DOPAMINE NATION: FINDING BALANCE IN THE AGE OF INDULGENCE,Dr Anna Lembke,"Sciences, Technology & Medicine",399.0
Mental Maths - Mathematics Activity Book 2,Maple Press,"Sciences, Technology & Medicine",595.0
"How the World Really Works: A Scientist’s Guide to Our Past, Present and Future",Vaclav Smil,"Sciences, Technology & Medicine",520.0
Psychology | Fifth Edition | By Pearson,Baron/Misra,"Sciences, Technology & Medicine",330.0
Textbook Of Practical Physiology (5Th Edn),G K Pal,"Sciences, Technology & Medicine",720.0
IMMUNE: A JOURNEY INTO THE MYSTERIOUS SYSTEM THAT KEEPS YOU ALIVE,Philipp Dettmer,"Sciences, Technology & Medicine",250.0
Ayurvedic Garbha Sanskar (New Edition),Shree Balaji Tambe,"Sciences, Technology & Medicine",690.0
"Olympiad Prep-Guide Science Class - 3, NSO Chapterwise Previous Year Question Paper For 2022-23 Exam",MTG Editorial Board,"Sciences, Technology & Medicine",2194.0
Applied Mathematics Class-12th,Mr. Amit Gaur,"Sciences, Technology & Medicine",700.0
Elon Musk,Ashlee Vance,"Sciences, Technology & Medicine",471.0
Black Holes: The Reith Lectures,Stephen Hawking,"Sciences, Technology & Medicine",80.0
Physics Galaxy 2020-21 : Advanced Illustration in Physics,Ashish Arora,"Sciences, Technology & Medicine",699.0
"Davidson's Principles and Practice of Medicine, International Edition, 24e",Ian Penman,"Sciences, Technology & Medicine",275.0
"The Art Of Saying NO: How To Stand Your Ground, Reclaim Your Time And Energy, And Refuse To Be Taken For Granted (Without Fee",Damon Zahariades,Society & Social Sciences,499.0
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Viktor E Frankl,Society & Social Sciences,599.0
DO EPIC SHIT,Ankur Warikoo,Society & Social Sciences,957.0
THE SILENT PATIENT,Alex Michaelides,Society & Social Sciences,195.0
"You Only Live Once: The BRAND NEW laugh-out-loud, feel-good romantic comedy from Maxine Morrey",Maxine Morrey,Society & Social Sciences,240.0
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,Society & Social Sciences,1069.0
CBSE Physics Chapterwise Solved Papers Class 12th for 2023 Exam (As per Latest syllabus 2022-23),SK Singh,Society & Social Sciences,280.0
"The Courage To Be Disliked: How to free yourself, change your life and achieve real happiness (Courage To series)",Ichiro Kishimi and Fumitake Koga,Society & Social Sciences,199.0
CBSE All In One Social Science Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),Farah Sultan Madhumita Pattrea,Society & Social Sciences,245.0
CBSE Chemistry Chapterwise Solved Papers Class 12th for 2023 Exam (As per Latest syllabus 2022-23),Shahana Ansari Reena Sharma ,Society & Social Sciences,300.0
"Thinking, Fast and Slow",Daniel Kahneman,Society & Social Sciences,999.0
TUESDAYS WITH MORRIE (EXPORT) (A FORMAT),Mitch Albom,Society & Social Sciences,350.0
Sapiens: A Brief History of Humankind,Yuval Noah Harari,Society & Social Sciences,269.0
"The Power of Your Subconscious Mind (PREMIUM PAPERBACK, PENGUIN INDIA)",Joseph Murphy,Society & Social Sciences,140.0
Word Power Made Easy | Over a million copies sold Worldwide | With Self Assessment Activities | Ideal For IELTS & TOEFL Prepa,Norman Lewis,Society & Social Sciences,300.0
THE 48 LAWS OF POWER,Robert Greene,Society & Social Sciences,4270.47
CBSE All In One Science Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),"Rashmi Gupta Sonal Singh ,Ruchi Kapoor,Imran Ahmad , Sanubai",Society & Social Sciences,249.0
Think Like a Monk: The secret of how to harness the power of positivity and be happy now,Jay Shetty,Society & Social Sciences,460.0
The Bhagwat Gita : Symphony of the Spirit (Hindi),RR Varma,Society & Social Sciences,350.0
1984,George Orwell,Society & Social Sciences,225.0
The Art of War,Sun Tzu,Society & Social Sciences,125.0
Start With Why: The Inspiring Million-Copy Bestseller That Will Help You Find Your Purpose,Simon Sinek,Society & Social Sciences,999.0
CBSE All In One English Language & Literature Class 10 2022-23 Edition,Vaishali Jaiswal Dolly Jain,Society & Social Sciences,225.0
Sapiens,Yuval Noah Harari,Society & Social Sciences,1895.0
"Kitne Ghazi Aaye, Kitne Ghazi Gaye (Copies Signed by the Author)",Lt Gen KJS 'Tiny' Dhillon,Society & Social Sciences,299.0
Educart CBSE Class 10 HINDI B Sample Papers 2023 (With Detailed Explanation and New Pattern Questions 2022-23),Educart,Society & Social Sciences,2999.0
CBSE All In One English Core Class 12 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),Manasi Balani Srishti Agarwal,Society & Social Sciences,699.0
How to Avoid Loss and Earn Consistently in the Stock Market: An Easy-To-Understand and Practical Guide for Every Investor,Prasenjit Paul,Society & Social Sciences,599.0
"Thinking, Fast and Slow",Daniel Kahneman,Society & Social Sciences,399.0
Grandparents' Bag of Stories,Sudha Murty,Society & Social Sciences,360.0
MINDSET (REVISED AND UPDATED),Carol Dweck,Society & Social Sciences,240.0
HOW I TOPPED THE UPSC AND HOW YOU CAN TOO : What It Really Takes to Crack the World’s Toughest Exam,Gamini Singla,Society & Social Sciences,900.0
Introducing Psychology: A Graphic Guide (Graphic Guides),Nigel Benson,Society & Social Sciences,599.0
"The Courage to Be Disliked : How to Free Yourself, Change Your Life and Achieve Real Happiness",Fumitake Koga,Society & Social Sciences,440.0
Why Has Nobody Told Me This Before?: The No 1 Sunday Times bestseller,Dr Julie Smith,Society & Social Sciences,196.0
A MAN CALLED OVE (B FORMAT),Fredrik Backman,Society & Social Sciences,350.0
Independence,Chitra Banerjee Divakaruni,Society & Social Sciences,57.0
THE GOPI DIARIES: GROWING UP,Sudha Murty,Society & Social Sciences,125.0
CBSE English Core Chapterwise Solved Papers Class 12 for 2023 Exam (As per Latest CBSE syllabus 2022-23),Vaishali Jaiswal,Society & Social Sciences,250.0
Ignited Minds: Unleashing the power within india: Unleashing the power within India - OVER 1 MILLION COPIES SOLD - An inspiri,A.P.J. Abdul Kalam,Society & Social Sciences,375.0
Disha 120 JEE Main Chemistry Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Years Solved Pap,Disha Experts,Society & Social Sciences,125.0
CBSE Biology Chapterwise Solved Papers Class 12 for 2023 Exam (As per Latest CBSE syllabus 2022-23),Shikha Sharma,Society & Social Sciences,399.0
CBSE Physical education Chapterwise Solved Papers Class 12 for 2023 Exam (As per Latest CBSE syllabus 2022-23),Rakesh Kumar Roshan /Reena Kar,Society & Social Sciences,3599.0
Think Again: The Power of Knowing What You Don't Know,Adam Grant,Society & Social Sciences,250.0
Objective Computer Awareness,Arihant Experts,Society & Social Sciences,155.0
"Here, There and Everywhere: Best-Loved Stories of Sudha Murty",Murty Sudha,Society & Social Sciences,225.0
Handbook of Physics,Arihant Experts,Society & Social Sciences,180.0
Quantitative Aptitude for Competitive Examinations,R S Aggarwal,Society & Social Sciences,799.0
Cracking The CSAT (Civil Services Aptitude Test) Paper-2,"Mohit Sharma Mridula Sharma , Nikita Todarwal , Priya Mittal , Vinay Sharma , Jatin Kinger ",Society & Social Sciences,650.0
Four Thousand Weeks: The smash-hit Sunday Times bestseller that will change your life,Oliver Burkeman,Society & Social Sciences,499.0
101 Essays That Will Change The Way You Think,Brianna Wiest,Society & Social Sciences,239.0
Sapiens: THE MULTI-MILLION COPY BESTSELLER,Yuval Noah Harari,Society & Social Sciences,299.0
Disha 120 JEE Main Mathematics Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Years Solved P,Disha Experts,Society & Social Sciences,250.0
"Masala Lab: The Science of Indian Cooking: The Science of Indian Cooking - the bestseller on food, the definitive book for ev",Krish Ashok,Society & Social Sciences,580.0
KVS: PGT (Common Subjects) Recruitment Exam Guide,RPH Editorial Board,Society & Social Sciences,95.0
Hooked: How to Build Habit-Forming Products,Nir Eyal,Society & Social Sciences,125.0
Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,Society & Social Sciences,220.0
"ramayan book in hindi geeta press gorakhpur Pack of 1 , ramcharitmanas geeta press gorakhpur hindi by Tulsidas with hindi mea",Gita Press Gorakhpur,Society & Social Sciences,1499.0
Bhagvad Gita - Mini Pocket Edition In (Hindi),Sri Krishna,Society & Social Sciences,399.0
CBSE All In One Chemistry Class 12 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),"Reetika Gulati Indu Gupta , Avantika Trivedi ",Society & Social Sciences,225.0
"Sapiens A Graphic History, Volume 1: The Birth of Humankind",Yuval Noah Harari,Society & Social Sciences,250.0
CBSE All In One Hindi B Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),Vinod Kumar Tiwari Dr. Manju Tiwari,Society & Social Sciences,450.0
"Data Structures and Algorithms Made Easy: Data Structures and Algorithmic Puzzles, Fifth Edition",Narasimha Karumanchi,Society & Social Sciences,699.0
"NCC: Handbook of NCC Cadets for 'A', 'B' and 'C' Certificate Examinations",R.K. Gupta,Society & Social Sciences,699.0
Problems In GENERAL PHYSICS,I E Irodov,Society & Social Sciences,499.0
NCERT Exemplar Problems-Solutions MATHEMATICS class 12th,Arihant Experts,Society & Social Sciences,94.0
Madhushala (Hindi),Harivansh Rai Bachchan,Society & Social Sciences,149.0
Disha 120 JEE Main Physics Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Year Solved Papers,Disha Publication,Society & Social Sciences,699.0
Kurukshetra (Hindi),Dinkar,Society & Social Sciences,500.0
KVS Primary Teachers (PRT) Recruitment Exam Guide,RPH Editorial Board,Society & Social Sciences,250.0
"The Courage To Be Disliked: How to free yourself, change your life and achieve real happiness (Courage To series)",Ichiro Kishimi,Society & Social Sciences,580.0
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,Society & Social Sciences,299.0
"SSB Interview: The Complete Guide, Second Edition",Dr. N.K. Natarajan,Society & Social Sciences,899.0
BRAIN GAMES FOR CLEVER KIDS,Gareth Moore,Society & Social Sciences,599.0
"NCERT Notes India & World Geography Class 6-12 (Old+New) for UPSC , State PSC and Other Competitive Exams",Amibh Ranjan Nihit Kishore ,Society & Social Sciences,225.0
CBSE All In One Physical Education Class 12 2022-23 Edition,Tushar Shukla,Society & Social Sciences,399.0
कलिहनुवाणी / Kalihanuvani,Shunya,Society & Social Sciences,229.0
Becoming: The Sunday Times Number One Bestseller,Michelle Obama,Society & Social Sciences,139.0
CBSE All In One Mathematics Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),"Brijesh Dwivedi Er. Prem Kumar,Jitender Gupta ",Society & Social Sciences,250.0
"Oswal - Gurukul Social Science Most Likely CBSE Question Bank for Class 10 Exam 2023 - Chapterwise & Categorywise, New Paper ",Oswal - Gurukul,Society & Social Sciences,250.0
When Breath Becomes Air,Paul Kalanithi,Society & Social Sciences,299.0
"NCERT Notes Indian Economy Class 9-12 (Old+New) for UPSC , State PSC and Other Competitive Exams",Nihit Kishore Rakesh Kumar Roshan ,Society & Social Sciences,299.0
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Viktor E Frankl,Society & Social Sciences,199.0
CTET Success Master Paper 1 Class 1 to 5,Arihant Experts,Society & Social Sciences,750.0
Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,Society & Social Sciences,175.0
Quiet: The power of introverts in a world that can't stop talking,Susan Cain,Society & Social Sciences,250.0
Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't,Simon Sinek,Society & Social Sciences,300.0
Beyond Good And Evil,Friedrich Nietzsche,Society & Social Sciences,180.0
"Cursive Writing Books (Set of 5 Books) (Handwriting Practice Books) - Small Letters, Capital Letters, Joining Letters, Senten",Maple Press,Society & Social Sciences,150.0
"The Silent Patient: The record-breaking, multimillion copy Sunday Times bestselling thriller and TikTok sensation",Alex Michaelides,Society & Social Sciences,430.0
Start with Why: How Great Leaders Inspire Everyone To Take Action,Simon Sinek,Society & Social Sciences,200.0
Sapiens Manav Jati ka Sankshipt Itihas,Yuval Noah Harari,Society & Social Sciences,599.0
The Comfort Book,Matt Haig,Society & Social Sciences,250.0
